POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
159,1433.95,3222.17,4044.78,380.7,206.6,-295.17,-2828.65,-25581.52,1226.99,15665.61,-4861.86,3254.1,-1826.44,-2524.55,-3434.21,-5958.75
160,1389.0,3270.16,4051.49,372.72,207.86,-284.89,-2841.02,-25626.49,1219.81,15703.33,-4761.92,3253.69,-1833.6,-2538.03,-3341.83,-5879.86
161,1385.51,3263.61,4041.9,374.93,220.48,-294.14,-2843.32,-25472.99,1198.59,15568.74,-4893.54,3261.36,-1828.57,-2556.68,-3460.75,-6017.43
162,1426.25,3239.0,4074.3,379.54,224.99,-275.1,-2839.81,-25420.07,1192.88,15541.77,-4867.09,3255.38,-1818.37,-2456.25,-3430.08,-5886.33
163,1444.96,3202.89,4078.4,372.85,205.17,-290.45,-2877.32,-25574.57,1209.11,15704.53,-4816.13,3249.71,-1819.23,-2524.43,-3385.66,-5910.09
164,1392.91,3286.32,4078.47,366.09,213.61,-285.47,-2856.77,-25519.0,1212.43,15670.07,-4887.42,3241.61,-1815.71,-2441.35,-3461.52,-5902.86
165,1424.89,3189.28,4010.93,378.23,234.37,-264.15,-2895.81,-25684.73,1195.14,15739.93,-4713.24,3239.59,-1807.81,-2671.92,-3281.46,-5953.37
166,1352.68,3152.74,4055.86,368.83,209.48,-283.77,-2894.51,-25420.37,1180.28,15712.41,-4917.92,3247.03,-1810.36,-2566.37,-3481.25,-6047.62
167,1380.13,3130.63,4000.16,357.05,208.11,-290.42,-2838.34,-25631.9,1271.91,15675.31,-4800.35,3248.53,-1824.08,-2737.36,-3375.9,-6113.26
168,1442.03,3225.27,4027.78,376.35,215.93,-309.82,-2842.42,-25491.55,1185.22,15576.75,-4849.5,3256.62,-1833.6,-2594.46,-3426.47,-6020.93
169,1395.58,3107.52,4031.94,371.65,227.11,-271.51,-2876.72,-25420.8,1243.94,15620.43,-4928.91,3261.76,-1821.86,-2570.86,-3489.01,-6059.87
170,1435.02,3236.47,4043.93,371.48,223.27,-301.9,-2899.57,-25180.28,1192.24,15592.22,-5051.39,3256.16,-1814.24,-2287.11,-3609.47,-5896.58
171,1382.35,3258.05,4060.69,369.65,221.61,-275.0,-2842.79,-25400.81,1195.74,15593.79,-4946.75,3249.11,-1804.23,-2436.71,-3501.87,-5938.59
172,1391.58,3265.82,4033.53,386.5,233.92,-270.09,-2857.36,-25410.94,1204.42,15669.41,-4951.03,3248.42,-1815.71,-2353.21,-3518.32,-5871.53
173,1403.4,3187.25,4022.84,366.58,235.94,-279.87,-2872.56,-25561.46,1201.25,15667.48,-4820.84,3235.63,-1800.33,-2629.16,-3385.54,-6014.7
174,1444.97,3188.55,4041.77,372.35,206.25,-287.23,-2851.91,-25515.35,1217.26,15699.49,-4854.77,3251.73,-1824.2,-2483.84,-3427.24,-5911.08
175,1383.45,3311.72,4038.05,379.76,222.58,-292.66,-2895.83,-25532.58,1195.54,15593.99,-4795.57,3238.53,-1812.4,-2595.98,-3369.44,-5965.42
176,1402.72,3281.29,4070.85,371.34,217.3,-313.03,-2842.49,-25220.67,1205.64,15644.71,-5082.65,3261.86,-1830.71,-2182.34,-3651.51,-5833.85
177,1374.76,3164.5,4051.69,369.87,210.83,-298.39,-2871.94,-25529.01,1214.8,15693.62,-4861.02,3242.11,-1807.88,-2619.28,-3426.79,-6046.07
178,1371.84,3229.74,4027.14,369.11,222.42,-283.35,-2876.27,-25445.79,1204.65,15631.0,-4854.97,3264.46,-1817.53,-2549.49,-3408.04,-5957.53
179,1428.51,3192.75,4068.89,360.01,232.31,-313.93,-2859.54,-25513.92,1216.74,15722.23,-4904.4,3236.25,-1803.09,-2465.97,-3471.24,-5937.2
180,1403.45,3172.02,4054.53,383.31,206.88,-275.79,-2854.94,-25495.5,1190.84,15705.51,-4862.18,3234.07,-1802.63,-2509.69,-3430.74,-5940.43
181,1400.27,3284.09,4069.17,382.23,229.45,-283.54,-2893.17,-25345.36,1214.22,15659.04,-4950.88,3244.06,-1813.53,-2283.59,-3520.35,-5803.95
182,1399.12,3288.99,3964.25,383.32,189.25,-253.98,-2915.25,-25351.64,1216.82,15698.35,-4964.58,3242.99,-1805.43,-2380.75,-3527.02,-5907.77
183,1406.39,3189.18,4042.36,374.5,215.15,-307.25,-2888.9,-25719.1,1211.46,15796.11,-4757.91,3227.62,-1798.93,-2680.11,-3329.23,-6009.34
184,1428.59,3285.9,4080.36,367.9,226.86,-309.39,-2841.17,-25446.31,1205.56,15806.11,-5083.64,3241.95,-1811.06,-2195.58,-3652.75,-5848.33
185,1350.41,3220.91,4059.64,359.04,201.81,-276.11,-2829.6,-25445.03,1212.05,15818.2,-5057.43,3237.78,-1809.34,-2328.67,-3628.99,-5957.66
186,1442.21,3247.51,4074.45,369.87,211.83,-309.34,-2912.27,-25385.47,1222.17,15710.14,-5010.74,3240.11,-1804.99,-2328.9,-3575.63,-5904.52
187,1382.96,3251.64,4030.92,372.31,221.12,-313.72,-2892.73,-25471.55,1208.58,15834.37,-4993.66,3250.83,-1813.65,-2376.09,-3556.48,-5932.57
188,1435.76,3283.22,4012.2,373.13,214.3,-294.26,-2853.07,-25709.8,1217.35,15748.73,-4808.81,3236.35,-1797.09,-2572.43,-3369.55,-5941.98
189,1367.47,3201.87,4009.09,392.74,222.31,-274.49,-2868.38,-25591.88,1209.86,15616.21,-4810.36,3224.38,-1796.26,-2715.2,-3382.24,-6097.44
190,1423.79,3202.27,4010.6,376.12,215.87,-282.82,-2870.86,-25566.46,1222.98,15659.71,-4852.41,3235.56,-1795.83,-2608.8,-3412.68,-6021.48
191,1430.98,3148.67,4043.34,376.93,209.6,-292.5,-2883.46,-25463.72,1214.05,15608.54,-4831.11,3242.16,-1814.07,-2607.55,-3403.01,-6010.57
192,1442.23,3246.24,4026.52,376.73,215.23,-309.11,-2884.13,-25764.88,1219.08,15794.64,-4759.72,3210.46,-1777.13,-2637.46,-3326.39,-5963.86
193,1419.07,3198.44,4045.05,379.93,209.06,-284.1,-2903.62,-25484.47,1213.71,15702.38,-4919.16,3237.54,-1802.48,-2504.56,-3484.09,-5988.65
194,1436.13,3271.11,4037.88,372.68,191.08,-285.44,-2913.6,-25400.93,1217.91,15766.87,-5050.52,3240.25,-1804.18,-2306.28,-3614.45,-5920.73
195,1440.68,3147.14,4055.92,361.4,225.5,-285.72,-2860.82,-25398.46,1215.21,15712.29,-5008.24,3249.36,-1817.98,-2386.88,-3576.87,-5963.75
196,1434.97,3171.53,4056.48,382.67,219.56,-278.4,-2893.53,-25694.48,1217.93,15760.21,-4810.46,3236.12,-1810.84,-2623.08,-3385.18,-6008.27
197,1438.04,3167.31,4039.4,354.65,242.0,-270.39,-2863.62,-25382.46,1187.13,15610.25,-4943.77,3250.12,-1819.61,-2477.68,-3513.26,-5990.94
198,1414.5,3231.77,4047.67,363.82,207.73,-311.34,-2805.58,-25804.4,1220.34,15796.48,-4725.64,3250.68,-1828.21,-2639.0,-3303.17,-5942.17
199,1395.37,3227.44,4016.84,374.36,205.91,-309.21,-2837.18,-25564.23,1213.52,15726.64,-4853.75,3235.58,-1801.01,-2550.55,-3419.18,-5969.73
200,1396.0,3167.99,4058.63,382.52,208.61,-288.03,-2860.0,-25668.13,1228.13,15710.91,-4803.71,3213.65,-1792.51,-2663.35,-3382.57,-6045.92
201,1412.93,3210.04,4064.82,379.79,214.68,-311.79,-2855.09,-25276.67,1222.52,15646.42,-5059.56,3254.54,-1828.02,-2292.35,-3633.04,-5925.39
202,1423.7,3275.65,4074.4,378.59,223.04,-309.75,-2873.84,-25574.14,1190.06,15706.06,-4841.84,3263.65,-1835.93,-2486.23,-3414.11,-5900.34
203,1393.96,3200.86,4021.28,385.59,210.95,-305.4,-2837.6,-25335.28,1208.16,15706.78,-5082.84,3248.75,-1831.26,-2350.71,-3665.34,-6016.05
204,1411.98,3306.01,4055.49,389.14,216.13,-282.96,-2819.81,-25678.62,1209.81,15691.18,-4782.42,3254.2,-1836.14,-2501.65,-3364.35,-5866.0
205,1404.07,3244.55,4034.48,365.32,214.68,-309.32,-2823.52,-25378.02,1213.84,15725.67,-5004.45,3257.39,-1843.88,-2308.26,-3590.94,-5899.2
206,1455.95,3237.27,4086.62,377.1,233.87,-302.5,-2855.34,-25400.46,1212.88,15563.31,-4938.93,3245.7,-1828.02,-2391.28,-3521.24,-5912.53
207,1399.74,3183.41,4023.64,370.32,199.01,-289.69,-2810.55,-25499.1,1212.58,15611.07,-4891.8,3254.23,-1832.28,-2599.55,-3469.85,-6069.4
208,1433.81,3222.86,4090.05,372.15,227.64,-307.45,-2806.96,-25519.98,1231.65,15572.55,-4851.09,3245.44,-1834.21,-2483.68,-3439.87,-5923.54
209,1389.66,3157.29,4048.54,389.01,213.55,-287.12,-2794.18,-25377.88,1243.12,15586.66,-4953.2,3259.94,-1836.12,-2431.36,-3529.38,-5960.74
210,1433.37,3197.82,4059.83,372.12,214.35,-293.77,-2857.89,-25549.39,1207.06,15686.99,-4786.04,3239.87,-1807.82,-2529.49,-3353.99,-5883.48
211,1430.6,3229.5,4065.97,375.56,197.8,-302.14,-2851.19,-25261.34,1201.25,15503.53,-4987.47,3254.98,-1841.45,-2410.46,-3573.93,-5984.39
212,1421.87,3271.74,4008.66,380.07,202.37,-283.19,-2828.92,-25535.66,1223.43,15627.96,-4806.82,3238.79,-1822.98,-2511.68,-3391.01,-5902.69
213,1417.24,3242.38,4047.23,376.39,208.53,-311.51,-2796.99,-25466.28,1217.49,15631.74,-4925.16,3243.51,-1832.21,-2433.79,-3513.87,-5947.65
214,1412.7,3148.23,4058.69,370.45,226.37,-303.78,-2870.57,-25228.78,1207.93,15669.26,-5103.07,3266.92,-1838.31,-2309.49,-3674.46,-5983.95
215,1386.12,3131.82,4072.36,371.56,210.83,-312.05,-2854.9,-25497.59,1218.39,15855.05,-5038.02,3262.5,-1830.19,-2418.4,-3605.7,-6024.1
216,1431.83,3192.93,4089.96,371.94,227.48,-324.54,-2855.24,-25797.54,1208.62,15837.15,-4732.29,3247.09,-1817.78,-2617.4,-3302.99,-5920.39
217,1415.62,3201.73,4026.32,385.31,211.04,-330.15,-2805.46,-25784.0,1247.49,15791.22,-4829.53,3253.47,-1856.77,-2640.88,-3432.83,-6073.71
218,1472.12,3199.65,4061.7,392.66,223.49,-305.09,-2850.58,-25592.84,1224.19,15657.31,-4802.99,3221.77,-1816.26,-2517.4,-3397.47,-5914.87
219,1390.01,3211.57,4051.76,383.15,214.86,-294.12,-2855.47,-25560.67,1204.72,15714.8,-4936.98,3253.36,-1841.48,-2539.38,-3525.1,-6064.48
220,1388.55,3196.91,4052.27,375.58,220.49,-291.76,-2830.52,-25599.02,1215.14,15726.26,-4846.63,3252.16,-1830.85,-2546.11,-3425.32,-5971.43
221,1467.28,3174.01,4026.31,370.71,222.49,-310.89,-2874.32,-25372.21,1207.79,15662.66,-4970.47,3251.73,-1831.73,-2426.17,-3550.47,-5976.63
222,1433.51,3275.91,4021.9,370.58,209.92,-322.66,-2865.09,-25442.41,1182.5,15552.15,-4810.71,3258.3,-1833.87,-2583.71,-3386.28,-5969.99
223,1355.5,3214.89,4054.27,374.96,213.48,-315.08,-2873.73,-25470.07,1230.13,15646.03,-4870.8,3245.88,-1825.13,-2569.61,-3450.05,-6019.66
224,1423.51,3221.61,4078.81,373.32,208.14,-308.9,-2835.8,-25238.28,1196.97,15562.88,-5093.43,3254.31,-1831.27,-2317.73,-3670.39,-5988.12
225,1413.1,3272.81,4041.23,384.41,212.43,-299.69,-2887.64,-25378.31,1202.51,15685.33,-5032.37,3237.0,-1834.7,-2353.82,-3630.07,-5983.89
226,1368.62,3136.76,4052.69,360.17,219.06,-309.9,-2816.36,-25590.72,1193.71,15639.45,-4831.67,3246.06,-1832.27,-2746.52,-3417.87,-6164.39
227,1365.21,3243.09,4049.71,362.19,224.1,-305.68,-2829.11,-25361.9,1227.45,15653.3,-5007.16,3246.96,-1831.59,-2371.64,-3591.8,-5963.44
228,1442.28,3209.53,4025.09,372.02,229.88,-299.78,-2836.31,-25593.15,1209.25,15707.38,-4829.47,3225.15,-1806.2,-2533.8,-3410.52,-5944.32
229,1427.33,3193.19,4004.43,369.17,221.84,-285.68,-2854.24,-25588.17,1196.5,15674.25,-4801.95,3235.06,-1817.38,-2641.39,-3384.27,-6025.65
230,1405.77,3214.48,4037.52,366.21,214.11,-281.09,-2903.78,-25268.84,1181.18,15712.54,-5073.07,3259.24,-1828.6,-2321.9,-3642.43,-5964.33
231,1386.72,3290.89,3997.58,383.88,203.86,-270.26,-2899.97,-25427.79,1205.29,15782.35,-5026.02,3246.85,-1829.51,-2347.45,-3608.68,-5956.13
232,1412.06,3145.74,4020.77,362.7,210.17,-292.55,-2880.93,-25256.52,1211.12,15734.75,-5095.35,3242.3,-1820.21,-2332.69,-3673.26,-6005.95
233,1415.38,3228.73,4039.14,379.4,213.95,-289.5,-2827.32,-25350.9,1239.67,15776.17,-5117.6,3228.35,-1805.67,-2175.28,-3694.92,-5870.19
234,1416.5,3247.61,4038.64,376.77,203.49,-296.63,-2914.92,-25312.14,1192.78,15750.69,-5073.18,3240.2,-1811.15,-2297.2,-3644.12,-5941.33
235,1415.75,3235.14,4063.47,374.75,230.99,-323.98,-2869.26,-25619.89,1223.5,15654.6,-4772.35,3233.02,-1802.9,-2614.93,-3342.23,-5957.16
236,1475.46,3162.54,4002.79,377.18,228.97,-315.22,-2841.62,-25192.95,1199.5,15694.64,-5182.09,3272.53,-1848.6,-2208.71,-3758.16,-5966.87
237,1397.48,3186.88,4020.94,361.36,208.86,-302.04,-2867.23,-25311.6,1216.21,15757.79,-5157.63,3266.3,-1837.18,-2331.35,-3728.52,-6059.87
238,1392.07,3212.55,4082.34,375.77,224.21,-310.54,-2843.41,-25403.42,1219.96,15703.56,-4999.64,3260.46,-1825.92,-2346.9,-3565.1,-5912.0
239,1424.78,3195.43,4075.6,377.62,206.65,-313.61,-2844.51,-25505.25,1207.49,15688.5,-4871.94,3246.67,-1817.77,-2487.29,-3443.04,-5930.33
240,1452.99,3239.27,4042.53,388.08,222.87,-304.51,-2856.06,-25279.99,1189.65,15604.02,-5031.17,3239.65,-1792.3,-2301.15,-3583.82,-5884.97
241,1394.5,3229.78,4035.9,379.98,221.93,-318.22,-2867.14,-25470.28,1220.06,15720.98,-4951.4,3246.39,-1815.49,-2452.51,-3520.49,-5973.0
242,1366.83,3230.55,4074.17,377.47,230.71,-306.29,-2918.46,-25529.29,1218.79,15696.53,-4872.92,3242.75,-1816.88,-2558.98,-3447.05,-6006.03
243,1454.58,3295.32,4059.39,371.55,204.81,-322.86,-2867.09,-25681.24,1191.21,15654.41,-4736.79,3241.89,-1807.57,-2639.93,-3302.47,-5942.4
244,1409.63,3209.59,4058.95,375.24,202.25,-324.14,-2834.77,-25396.03,1217.21,15525.28,-4911.49,3247.35,-1819.61,-2556.78,-3483.76,-6040.54
245,1486.01,3226.31,4003.68,363.95,192.21,-320.24,-2891.42,-25498.9,1223.38,15633.05,-4865.61,3239.65,-1800.18,-2581.96,-3426.14,-6008.1
246,1417.7,3214.07,4080.22,354.45,206.51,-304.87,-2881.96,-25468.79,1223.57,15703.95,-4952.24,3232.36,-1816.21,-2455.17,-3536.08,-5991.25
247,1426.72,3163.47,4068.32,366.93,203.61,-306.57,-2873.86,-25534.46,1228.14,15752.82,-4920.39,3238.38,-1809.62,-2504.9,-3491.63,-5996.53
248,1481.37,3229.65,4057.09,382.71,207.06,-273.21,-2856.93,-25514.34,1208.34,15715.05,-4917.84,3238.98,-1807.2,-2363.22,-3486.07,-5849.28
249,1425.58,3146.14,4103.98,377.87,242.15,-315.83,-2875.08,-25791.89,1204.55,15707.36,-4754.24,3220.17,-1792.73,-2775.17,-3326.8,-6101.97
250,1332.12,3204.38,4032.91,384.4,226.29,-283.76,-2928.5,-25336.39,1195.48,15779.02,-5125.02,3253.9,-1823.7,-2394.04,-3694.82,-6088.86
251,1456.7,3169.47,4089.18,370.92,204.19,-318.73,-2847.36,-25406.89,1240.78,15656.89,-5055.89,3227.23,-1796.68,-2384.85,-3625.33,-6010.18
252,1432.31,3146.73,4064.05,392.54,214.56,-288.87,-2869.27,-25407.8,1215.93,15663.64,-5002.62,3256.68,-1820.23,-2436.18,-3566.17,-6002.35
253,1404.27,3199.19,4043.94,372.22,211.88,-278.86,-2872.82,-25463.98,1174.27,15672.35,-5009.4,3234.77,-1809.46,-2537.53,-3584.1,-6121.63
254,1465.49,3243.04,4077.77,385.87,213.43,-302.72,-2877.09,-25467.74,1208.49,15593.53,-4916.86,3216.83,-1774.11,-2459.94,-3474.14,-5934.09
255,1406.26,3272.28,4030.97,388.69,231.85,-277.44,-2861.01,-25413.78,1213.68,15625.91,-5005.49,3219.14,-1783.78,-2382.58,-3570.13,-5952.71
256,1444.84,3213.51,4074.49,383.65,203.75,-296.38,-2834.38,-25528.52,1199.31,15704.1,-4955.65,3224.9,-1798.93,-2435.63,-3529.68,-5965.31
257,1366.64,3215.23,4055.52,384.38,208.41,-312.65,-2825.57,-25352.41,1238.03,15484.59,-4984.77,3237.66,-1807.39,-2537.83,-3554.5,-6092.33
258,1421.23,3208.11,4034.14,396.86,220.27,-298.48,-2855.54,-25527.78,1217.4,15577.15,-4846.46,3202.77,-1772.75,-2606.64,-3416.44,-6023.08
259,1400.59,3254.93,4070.81,377.68,200.15,-304.54,-2904.72,-25326.94,1191.92,15506.54,-4972.11,3212.82,-1775.15,-2533.58,-3534.45,-6068.03
260,1459.1,3199.38,4065.68,372.65,190.13,-282.45,-2859.92,-25359.45,1225.72,15608.62,-5024.45,3238.16,-1796.41,-2380.54,-3582.69,-5963.23
261,1362.6,3165.5,4105.37,363.36,240.77,-290.96,-2869.51,-25584.55,1220.42,15824.55,-4968.63,3212.82,-1786.1,-2462.45,-3541.91,-6004.37
262,1385.01,3219.49,4054.11,376.46,192.81,-306.53,-2897.78,-25490.15,1222.94,15716.74,-5000.17,3226.22,-1789.25,-2526.88,-3563.2,-6090.08
263,1460.66,3230.92,4063.01,391.28,205.32,-293.21,-2882.18,-25411.4,1184.93,15671.31,-5034.91,3223.18,-1795.66,-2379.38,-3607.38,-5986.76
264,1411.95,3162.17,4076.09,376.73,223.99,-316.03,-2879.14,-25591.95,1205.84,15706.13,-4855.27,3212.31,-1778.18,-2624.23,-3421.15,-6045.38
265,1463.12,3262.07,4043.99,385.38,213.11,-286.47,-2859.48,-25343.94,1213.49,15532.77,-4985.05,3229.76,-1798.74,-2375.95,-3554.02,-5929.97
266,1447.77,3120.95,4011.2,358.78,219.07,-302.99,-2882.67,-25458.31,1187.23,15681.2,-4935.17,3237.74,-1808.23,-2617.76,-3505.66,-6123.42
267,1399.12,3221.9,4072.04,370.4,199.25,-297.24,-2869.53,-25601.31,1224.74,15695.77,-4912.69,3228.73,-1797.37,-2584.85,-3481.33,-6066.18
268,1434.23,3235.98,4078.91,376.74,229.18,-274.29,-2846.93,-25345.6,1210.72,15608.82,-5048.23,3239.31,-1806.52,-2292.26,-3615.45,-5907.71
269,1462.4,3234.5,4053.43,366.59,205.26,-284.47,-2867.83,-25524.97,1174.09,15639.97,-4864.3,3235.21,-1804.41,-2541.02,-3433.49,-5974.52
270,1441.32,3267.45,4035.35,376.69,211.04,-298.76,-2864.17,-25366.97,1196.07,15556.25,-4987.43,3235.09,-1802.36,-2445.72,-3554.71,-6000.43
271,1450.63,3217.77,4053.01,362.52,223.02,-289.21,-2823.24,-25370.36,1208.56,15650.45,-5050.97,3256.27,-1827.65,-2316.86,-3622.36,-5939.21
272,1439.83,3350.93,3997.06,385.98,219.1,-295.88,-2827.65,-25270.61,1250.71,15570.06,-5111.91,3257.15,-1829.57,-2180.47,-3684.33,-5864.8
273,1423.52,3203.95,4032.23,374.32,224.29,-311.99,-2797.86,-25412.18,1204.45,15653.94,-4970.02,3238.51,-1806.5,-2405.32,-3538.01,-5943.33
274,1398.73,3198.9,4035.42,377.9,216.59,-307.17,-2840.77,-25388.86,1238.27,15623.16,-4968.12,3250.28,-1804.58,-2447.83,-3522.42,-5970.24
275,1393.74,3322.66,4038.62,384.43,220.23,-270.86,-2875.54,-25303.45,1201.43,15565.37,-4998.31,3243.7,-1807.99,-2323.37,-3562.61,-5885.98
276,1379.74,3150.37,4060.31,370.0,212.24,-305.46,-2850.46,-25525.2,1222.49,15619.09,-4931.08,3217.03,-1797.49,-2666.87,-3511.54,-6178.4
277,1458.71,3193.07,4063.93,370.64,222.9,-306.94,-2895.71,-25552.59,1206.93,15595.09,-4818.98,3207.87,-1771.42,-2643.99,-3382.53,-6026.52
278,1388.26,3165.15,4065.73,367.76,228.89,-299.0,-2881.21,-25500.58,1243.14,15611.01,-4869.58,3219.77,-1784.48,-2610.85,-3434.29,-6045.14
279,1423.78,3221.09,4019.2,369.82,219.17,-319.6,-2853.48,-25680.94,1200.71,15647.65,-4731.61,3226.16,-1787.15,-2752.6,-3292.6,-6045.21
280,1416.15,3219.64,4044.21,368.11,208.3,-311.39,-2855.25,-25505.54,1226.59,15788.08,-4957.36,3242.72,-1813.7,-2401.12,-3528.34,-5929.45
281,1435.77,3271.26,3997.39,383.69,199.62,-270.38,-2845.77,-25441.07,1206.37,15622.88,-4966.12,3236.62,-1791.78,-2440.25,-3521.28,-5961.53
282,1409.52,3293.8,4023.99,376.52,221.03,-286.18,-2843.27,-25534.73,1206.34,15737.09,-4964.27,3229.54,-1797.54,-2395.89,-3532.27,-5928.16
283,1411.48,3285.31,4032.91,394.89,225.91,-285.01,-2858.6,-25788.83,1223.0,15834.57,-4832.19,3239.83,-1813.54,-2524.37,-3405.91,-5930.27
284,1378.68,3235.49,4007.1,364.5,218.85,-308.34,-2846.15,-25628.96,1226.63,15758.47,-4890.92,3237.41,-1819.75,-2593.72,-3473.27,-6066.99
285,1390.73,3223.61,4074.94,374.22,221.74,-301.01,-2850.35,-25678.05,1214.89,15869.69,-5000.46,3224.16,-1807.26,-2459.59,-3583.56,-6043.16
286,1421.9,3184.59,4051.39,373.88,229.85,-293.84,-2857.14,-25400.49,1175.77,15816.42,-5159.82,3243.64,-1822.22,-2297.67,-3738.4,-6036.08
287,1423.12,3311.94,4023.18,391.39,221.46,-288.26,-2876.46,-25483.58,1204.32,15638.5,-4957.13,3239.95,-1813.04,-2434.41,-3530.22,-5964.63
288,1436.6,3330.88,4082.45,376.23,216.52,-313.97,-2800.76,-25432.66,1185.79,15575.96,-5015.39,3249.14,-1832.0,-2342.98,-3598.25,-5941.23
289,1407.63,3272.92,4040.34,369.01,209.43,-325.37,-2823.72,-25753.73,1212.09,15808.49,-4868.76,3247.32,-1818.41,-2582.89,-3439.85,-6022.74
290,1344.41,3185.93,4028.24,359.08,207.61,-323.8,-2895.46,-25412.97,1201.29,15633.28,-4949.0,3228.19,-1803.58,-2672.39,-3524.38,-6196.77
291,1395.96,3302.84,4060.45,373.1,213.76,-319.65,-2855.78,-25476.87,1212.7,15656.44,-4944.7,3238.56,-1804.71,-2437.05,-3510.84,-5947.9
292,1374.25,3237.3,4040.92,369.01,208.67,-291.79,-2872.2,-25423.03,1199.29,15813.66,-5035.23,3245.86,-1822.76,-2343.92,-3612.12,-5956.03
293,1386.45,3160.23,4046.17,364.42,206.58,-269.47,-2867.9,-25569.6,1239.89,15801.76,-4934.88,3231.62,-1813.31,-2501.48,-3516.57,-6018.05
294,1425.7,3267.43,4032.55,364.37,222.03,-255.75,-2887.31,-25551.16,1217.33,15696.76,-4887.77,3236.64,-1812.1,-2468.05,-3463.24,-5931.29
295,1475.13,3247.08,4044.87,380.99,228.16,-301.03,-2865.09,-25642.78,1200.23,15727.35,-4839.34,3214.5,-1788.96,-2505.09,-3413.8,-5918.89
296,1400.87,3210.54,4039.97,385.91,213.85,-295.82,-2892.01,-25699.74,1215.83,15667.82,-4712.84,3206.64,-1769.16,-2752.79,-3275.37,-6028.15
297,1416.32,3265.78,4085.37,381.16,211.36,-322.97,-2887.19,-25824.1,1189.16,15678.01,-4645.21,3231.49,-1797.21,-2807.11,-3210.93,-6018.04
298,1433.69,3295.32,4093.87,385.94,220.69,-311.34,-2874.98,-25595.0,1202.86,15728.36,-4848.99,3207.92,-1780.25,-2420.6,-3421.32,-5841.91
299,1395.05,3272.54,4040.48,368.9,201.07,-299.9,-2877.47,-25498.03,1208.9,15724.14,-4940.76,3225.11,-1799.82,-2464.31,-3515.46,-5979.77
300,1414.05,3253.16,4016.93,372.32,217.68,-294.64,-2844.95,-25458.76,1212.89,15577.68,-4909.09,3225.74,-1796.91,-2533.64,-3480.26,-6013.91
301,1453.53,3233.74,4032.35,369.6,228.91,-310.88,-2876.19,-25486.9,1231.68,15619.77,-4861.27,3203.94,-1782.41,-2504.4,-3439.73,-5944.13

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,691.83,1458.63,1916.06,171.93,97.86,-112.39,-1308.63,-11177.22,574.36,4562.55,-2402.78,1524.63,-888.04,-3125.02,-1766.2,-4891.22
2,636.67,1478.53,1925.2,179.4,108.19,-114.5,-1332.5,-11156.41,613.21,4602.38,-2459.65,1507.32,-873.21,-3059.84,-1825.54,-4885.38
3,683.81,1536.71,1900.59,178.57,101.73,-107.58,-1376.15,-10936.69,570.71,4592.29,-2610.04,1509.37,-866.28,-2856.01,-1966.95,-4822.96
4,672.57,1454.68,1908.06,174.16,119.62,-104.28,-1334.01,-10893.0,608.56,4547.93,-2610.98,1523.94,-879.38,-2845.73,-1966.42,-4812.15
5,657.56,1482.12,1915.67,190.61,105.05,-119.45,-1339.09,-11071.25,591.01,4614.16,-2515.4,1512.1,-875.1,-2973.6,-1878.4,-4852.0
6,657.93,1501.38,1899.65,170.03,99.83,-130.52,-1332.69,-10912.9,611.32,4465.14,-2531.05,1515.01,-873.72,-2970.84,-1889.76,-4860.6
7,676.82,1522.49,1914.57,185.3,95.95,-117.27,-1319.47,-10979.3,585.76,4585.51,-2527.71,1528.34,-891.07,-2849.65,-1890.44,-4740.09
8,697.57,1480.89,1906.93,173.65,109.4,-116.79,-1348.02,-10866.28,592.24,4583.31,-2585.05,1517.91,-875.74,-2787.1,-1942.88,-4729.98
9,676.57,1512.57,1904.41,184.72,106.98,-119.67,-1375.45,-10961.37,587.94,4586.71,-2528.02,1514.02,-873.84,-2896.57,-1887.85,-4784.41
10,685.32,1532.79,1923.92,185.13,115.04,-118.9,-1337.54,-10937.07,585.09,4572.37,-2634.43,1521.17,-887.51,-2793.86,-2000.76,-4794.62
11,706.04,1474.5,1906.05,184.97,107.02,-127.05,-1328.86,-10955.0,578.18,4600.77,-2644.49,1526.31,-891.81,-2853.39,-2009.99,-4863.38
12,702.34,1554.21,1919.52,185.77,102.02,-122.48,-1350.31,-10777.22,589.02,4576.33,-2751.04,1522.83,-879.32,-2620.79,-2107.53,-4728.32
13,667.07,1501.2,1914.62,181.68,106.21,-121.05,-1374.47,-10982.23,615.5,4659.77,-2595.42,1509.26,-872.98,-2831.68,-1959.14,-4790.82
14,678.92,1466.85,1900.96,183.45,98.2,-123.99,-1317.61,-10970.39,608.72,4548.77,-2573.37,1524.95,-890.84,-2926.12,-1939.26,-4865.38
15,680.22,1454.89,1917.92,170.62,96.08,-131.5,-1331.41,-10960.91,595.08,4618.42,-2589.55,1522.47,-883.1,-2890.59,-1950.18,-4840.77
